AnimalID,Name,OutcomeType,AnimalType,AgeuponOutcome,Breed,Color,Quality,Sex,HairType,Mix,BreedGroup,MultiColored,Hour,Minute,Second,Year,Month,Day,LifeStage,DayPeriod
A692274,0,1,0,1461,22,5,0,0,0,1,7,0,8,7,0,2014,11,20,0,0
A719392,0,2,0,151,17,9,1,1,0,1,6,0,18,59,0,2016,01,24,1,0
A707123,0,0,0,1826,37,5,1,1,0,1,5,0,13,2,0,2015,08,09,0,1
A591877,0,0,0,1461,17,16,1,1,0,1,6,0,16,13,0,2014,12,12,0,1
A678697,1,3,0,1096,7,4,1,1,0,1,4,0,18,54,0,2014,05,17,0,0
A630889,0,0,0,1461,37,9,1,1,0,1,5,0,14,22,0,2015,12,11,0,1
A695864,0,2,1,2556,1,7,1,1,1,1,1,0,14,54,0,2015,02,01,0,1
A718622,0,3,0,731,15,5,2,0,1,1,4,0,13,0,0,2016,01,17,0,1
A688606,0,0,0,91,17,5,2,1,0,1,6,0,15,36,0,2014,09,22,1,1
A568438,0,2,1,1461,1,14,1,1,1,1,1,0,17,33,0,2014,03,15,0,0
A679934,0,2,1,61,67,48,0,0,0,1,1,0,17,11,0,2014,06,01,1,0
A564617,0,3,0,3651,56,0,1,1,0,1,5,0,15,9,0,2015,07,20,0,1
A681821,0,3,1,366,1,7,2,1,5,1,1,0,14,53,0,2014,07,08,0,1
A696780,1,3,0,1096,143,9,1,1,0,1,2,0,11,38,0,2015,03,23,0,0
A673218,0,2,0,91,31,9,1,1,0,1,0,0,18,29,0,2014,02,28,1,0
A692234,1,1,1,31,1,7,2,1,1,1,1,0,11,52,0,2014,11,17,1,0
A669544,0,2,0,61,17,13,0,0,0,1,6,0,12,12,0,2013,12,24,1,0
A666899,0,0,0,731,5,0,1,1,0,1,1,0,16,45,0,2013,11,12,0,1
A702556,0,2,0,366,30,8,1,1,0,1,5,0,12,58,0,2015,05,26,0,0
A530190,0,1,0,3286,17,8,0,0,0,1,6,0,18,15,0,2015,07,21,0,0
A694898,1,0,0,15,2,5,2,1,0,1,1,0,12,38,0,2015,01,08,1,0
A680550,0,3,0,61,17,9,2,0,0,1,6,0,14,32,0,2014,06,10,1,1
A560007,0,0,0,2191,6,19,0,0,0,0,3,0,18,50,0,2014,06,01,0,0
A712151,1,3,1,121,1,7,0,0,1,1,1,0,13,46,0,2015,09,22,1,1
A708541,1,3,1,366,1,7,2,0,1,1,1,0,9,0,0,2015,07,30,0,0
A674872,0,0,0,731,41,9,1,1,0,0,1,0,11,10,0,2014,03,20,0,0
A709546,1,3,1,22,1,14,3,2,1,1,1,0,17,44,0,2015,08,10,1,0
A681958,0,2,1,31,1,5,1,1,1,1,1,0,11,21,0,2014,07,12,1,0
A675104,0,3,1,366,1,11,0,0,1,1,1,0,14,53,0,2014,05,07,0,1
A700959,0,2,1,1096,1,7,1,1,1,1,1,0,17,49,0,2015,11,24,0,0
A688084,0,0,0,731,112,0,2,0,0,1,4,0,19,10,0,2014,09,15,0,0
A710640,1,3,1,1461,1,11,0,0,1,1,1,0,9,0,0,2015,08,26,0,0
A662921,0,2,1,61,1,6,0,0,1,1,1,0,11,44,0,2013,10,08,1,0
A716928,1,2,1,61,1,11,0,0,1,1,1,0,8,25,0,2016,02,16,1,0
A661152,0,2,0,1096,2,9,1,1,0,1,1,0,11,58,0,2013,11,13,0,0
A683288,0,2,1,91,29,36,0,0,0,1,1,0,16,10,0,2014,08,21,1,1
A714050,0,3,1,31,1,9,2,0,1,1,1,0,0,0,0,2015,10,23,1,2
A674024,0,2,0,61,15,32,1,1,4,1,4,0,10,1,0,2014,03,28,1,0
A698921,0,2,0,3651,15,13,1,1,1,1,4,0,12,26,0,2016,01,05,0,0
A699790,0,3,0,366,53,13,2,1,0,0,4,0,0,0,0,2015,04,02,0,2
A667765,0,0,0,366,22,5,0,0,0,1,7,0,15,59,0,2013,11,30,0,1
A665394,0,2,1,301,1,7,1,1,1,1,1,0,18,31,0,2013,10,25,1,0
A693642,0,0,0,366,15,0,0,0,1,1,4,0,11,44,0,2014,12,13,0,0
A664179,1,3,0,61,17,4,2,0,0,1,6,0,13,16,0,2013,10,06,1,1
A690413,0,2,1,2556,1,5,0,0,1,1,1,0,18,35,0,2015,08,08,0,0
A665354,0,3,1,31,1,15,2,1,1,1,1,0,12,31,0,2013,10,18,1,0
A667861,0,2,0,1096,14,45,0,0,0,1,3,0,17,13,0,2013,12,06,0,0
A663257,0,2,1,61,1,18,1,1,1,1,1,0,11,17,0,2013,10,19,1,0
A684966,0,3,1,31,1,7,2,1,1,0,1,0,14,23,0,2014,08,06,1,1
A666920,0,3,0,731,15,9,0,0,1,1,4,0,17,32,0,2013,11,13,0,0
A638475,0,1,1,1096,1,6,1,1,1,1,1,0,15,14,0,2016,02,19,0,1
A712662,0,2,0,151,2,9,1,1,0,1,1,0,19,3,0,2015,09,29,1,0
A678360,0,2,1,61,1,7,1,1,1,1,1,0,13,51,0,2014,06,12,1,1
A662329,0,2,0,731,2,9,0,0,0,1,1,0,13,1,0,2015,04,07,0,1
A707645,0,0,0,731,2,8,1,1,0,1,1,0,16,6,0,2015,07,20,0,1
A696804,0,3,0,2921,15,9,1,1,4,1,4,0,18,1,0,2015,02,24,0,0
A699218,0,3,1,22,1,6,2,0,1,1,1,0,13,11,0,2015,03,28,1,1
A670524,0,2,0,366,52,5,1,1,0,1,5,0,16,57,0,2014,01,15,0,1
A609643,0,0,0,2556,52,20,1,1,0,1,5,0,18,7,0,2015,03,23,0,0
A667087,1,3,1,366,1,15,2,1,1,0,1,0,16,0,0,2013,11,13,0,1
A678170,1,2,1,91,1,48,0,0,1,1,1,0,14,52,0,2014,08,12,1,1
A682193,0,2,0,91,13,5,0,0,0,0,0,0,17,48,0,2014,06,29,1,0
A720316,0,2,0,331,31,5,0,0,0,1,0,0,13,13,0,2016,02,12,1,1
A718182,0,2,0,3286,17,13,1,1,0,1,6,0,13,14,0,2016,01,05,0,1
A693272,0,2,0,31,19,5,0,0,0,1,7,0,13,33,0,2015,01,31,1,1
A655183,0,3,0,1096,59,9,0,0,0,1,2,0,14,19,0,2014,01,26,0,1
A665753,1,3,1,366,1,7,2,0,4,1,1,0,15,1,0,2013,10,23,0,1
A718813,0,2,0,731,2,2,0,0,0,1,1,0,18,8,0,2016,02,14,0,0
A695048,1,3,1,181,1,7,1,1,1,1,1,0,14,42,0,2015,01,13,1,1
A670120,0,2,0,61,2,12,1,1,0,1,1,0,16,42,0,2014,01,07,1,1
A701769,0,2,1,61,1,6,2,1,1,1,1,0,15,38,0,2015,05,05,1,1
A622803,0,0,0,1096,32,12,0,0,0,1,3,0,18,4,0,2014,03,26,0,0
A678140,0,3,1,29,1,18,2,1,4,1,1,0,11,34,0,2014,05,08,1,0
A484945,0,3,1,2556,1,5,0,0,1,1,1,0,0,0,0,2015,05,31,0,2
A716975,0,3,1,366,1,7,1,1,5,1,1,0,0,0,0,2016,01,04,0,2
A670999,1,3,1,91,1,7,3,2,1,1,1,0,17,34,0,2014,01,19,1,0
A554462,0,0,0,2191,23,9,0,0,0,1,4,0,14,53,0,2015,11,17,0,1
A696107,0,2,0,61,92,5,1,1,4,1,4,0,18,43,0,2015,02,02,1,0
A718801,0,0,0,366,7,17,2,0,0,1,4,0,16,55,0,2016,01,07,0,1
A684697,1,3,0,61,38,27,2,0,0,0,0,0,17,26,0,2014,07,30,1,0
A492808,0,2,0,2921,55,0,0,0,0,1,2,0,16,25,0,2014,09,27,0,1
A670865,0,3,0,731,38,29,2,0,0,1,0,0,16,5,0,2014,01,19,0,1
A698126,1,2,0,61,71,8,0,0,0,1,1,0,16,39,0,2015,03,10,1,1
A719439,0,0,0,731,41,9,0,0,0,1,1,0,15,36,0,2016,01,31,0,1
A688676,0,0,1,1096,1,14,1,1,1,1,1,0,13,6,0,2014,09,22,0,1
A672409,0,1,0,1096,2,8,0,0,0,1,1,0,12,10,0,2014,02,10,0,0
A719913,1,2,0,366,44,0,0,0,0,1,0,0,17,25,0,2016,02,04,0,0
A664726,1,3,1,121,1,5,2,0,1,1,1,0,16,58,0,2013,10,10,1,1
A673217,0,3,0,2191,46,27,1,1,0,1,5,0,12,5,0,2014,02,24,0,0
A695504,0,1,0,1096,2,12,1,1,0,1,1,0,14,37,0,2015,01,17,0,1
A681031,0,0,1,151,1,15,1,1,1,1,1,0,14,41,0,2014,06,17,1,1
A710292,1,3,1,121,1,6,2,1,5,1,1,0,9,0,0,2015,08,21,1,0
A683539,0,2,0,1826,57,9,0,0,0,1,2,0,17,37,0,2014,10,06,0,0
A665586,0,3,1,61,1,9,2,0,1,0,1,0,15,8,0,2013,10,25,1,1
A700340,1,3,1,2,1,7,3,2,1,1,1,0,13,41,0,2015,04,12,1,1
A719117,0,0,0,211,17,16,0,0,0,1,6,0,18,41,0,2016,01,14,1,0
A668896,0,0,1,366,1,5,1,1,1,1,1,0,18,37,0,2013,12,11,0,0
A674519,1,3,1,15,1,7,2,0,1,1,1,0,14,8,0,2014,03,14,1,1
A701198,1,3,1,29,1,2,3,2,1,1,1,0,13,35,0,2015,04,25,1,1
A683309,1,1,0,2556,2,4,1,1,0,1,1,0,18,6,0,2014,07,17,0,0
A717325,0,2,0,1096,53,9,1,1,0,1,4,0,17,29,0,2015,12,11,0,0
A677913,1,3,1,366,1,7,2,0,5,1,1,0,16,25,0,2014,05,01,0,1
A698964,0,2,1,366,1,5,0,0,1,1,1,0,17,1,0,2015,04,03,0,0
A693098,0,2,1,151,1,7,1,1,1,1,1,0,15,59,0,2014,12,18,1,1
A427808,0,0,0,4746,87,16,1,1,0,1,6,0,12,30,0,2014,07,16,0,0
A711457,0,0,1,366,1,5,1,1,5,1,1,0,18,53,0,2015,09,11,0,0
A670753,0,3,0,61,115,23,2,0,0,0,7,0,15,8,0,2014,01,17,1,1
A706389,0,2,1,31,1,6,1,1,1,1,1,0,18,0,0,2015,07,06,1,0
A703245,1,2,1,61,1,7,0,0,1,1,1,0,12,19,0,2015,05,27,1,0
A448267,0,2,0,4381,2,0,0,0,0,1,1,0,12,44,0,2015,06,25,0,0
A704657,0,2,0,366,21,0,1,1,0,1,0,0,17,57,0,2015,07,05,0,0
A679341,0,3,1,31,1,7,2,0,1,1,1,0,13,58,0,2014,05,31,1,1
A710799,0,0,0,91,17,5,2,1,0,1,6,0,18,36,0,2015,08,28,1,0
A719876,0,3,0,366,36,9,1,1,0,1,3,0,15,58,0,2016,02,02,0,1
A665696,0,0,0,731,2,2,0,0,0,0,1,0,18,43,0,2013,12,11,0,0
A682605,0,2,0,31,17,17,0,0,0,1,6,0,16,40,0,2014,08,01,1,1
A707633,0,3,0,181,84,47,1,1,0,1,1,0,0,0,0,2015,07,19,1,2
A674596,1,3,0,29,28,0,2,0,0,1,2,0,11,33,0,2014,03,17,1,0
A704888,0,2,0,1461,46,5,0,0,0,1,5,0,13,15,0,2015,07,11,0,1
A717362,0,3,1,366,1,9,0,0,5,1,1,0,13,40,0,2015,12,23,0,1
A662686,0,2,1,61,1,2,0,0,1,1,1,0,11,58,0,2013,11,01,1,0
A717598,0,0,0,366,41,9,1,1,0,1,1,0,14,3,0,2015,12,17,0,1
A710583,1,2,0,151,17,16,1,1,0,1,6,0,17,32,0,2015,08,28,1,0
A693120,0,3,0,2556,87,41,0,0,0,1,6,0,18,51,0,2014,12,04,0,0
A684446,1,3,1,366,1,5,2,1,1,1,1,0,9,0,0,2014,07,24,0,0
A692295,1,3,1,366,1,5,2,1,1,1,1,0,18,39,0,2014,11,25,0,0
A699108,0,2,0,366,173,0,0,0,0,1,1,0,17,38,0,2015,05,28,0,0
A687551,1,3,1,29,1,7,2,0,1,1,1,0,17,33,0,2014,09,06,1,0
A711099,0,2,0,731,57,12,0,0,0,1,2,0,14,16,0,2015,10,17,0,1
A706687,0,3,0,366,17,13,0,0,0,1,6,0,13,37,0,2015,07,11,0,1
A689737,1,3,0,271,2,2,2,0,0,1,1,0,13,9,0,2014,10,11,1,1
A673264,0,3,1,731,1,7,0,0,1,1,1,0,16,47,0,2014,02,26,0,1
A703975,0,2,0,731,14,9,1,1,0,1,3,0,17,17,0,2015,09,07,0,0
A698062,0,2,1,61,1,7,1,1,5,1,1,0,17,20,0,2015,03,09,1,0
A699807,1,3,1,731,1,2,3,2,1,1,1,0,9,0,0,2015,04,03,0,0
A504891,0,2,0,4016,22,5,2,0,0,0,7,0,15,43,0,2015,04,17,0,1
A698959,0,0,0,1826,17,5,2,1,0,1,6,0,17,25,0,2015,03,20,0,0
A713033,0,2,0,366,17,2,0,0,0,1,6,0,18,17,0,2015,10,17,0,0
A706074,1,3,1,301,1,5,3,2,1,1,1,0,9,0,0,2015,06,25,1,0
A679834,1,2,1,61,1,15,1,1,1,1,1,0,18,18,0,2014,05,31,1,0
A664546,0,3,1,366,1,15,1,1,1,1,1,0,15,1,0,2013,10,23,0,1
A672556,0,3,0,731,131,12,1,1,0,1,6,0,15,22,0,2014,02,17,0,1
A703160,0,2,1,61,1,7,1,1,1,1,1,0,6,27,0,2015,06,17,1,0
A684895,0,2,0,366,15,0,0,0,1,1,4,0,18,38,0,2014,08,27,0,0
A672395,0,2,0,731,30,8,0,0,0,1,5,0,14,52,0,2014,06,30,0,1
A693022,0,3,0,2556,17,5,1,1,0,1,6,0,17,2,0,2014,12,04,0,0
A666919,0,3,0,181,15,9,2,0,1,0,4,0,16,17,0,2013,11,15,1,1
A677309,0,0,0,1096,15,9,1,1,1,1,4,0,12,11,0,2014,05,05,0,0
A644510,0,0,0,1826,55,4,1,1,0,1,2,0,12,17,0,2014,09,11,0,0
A529609,0,0,0,1826,123,0,1,1,0,1,0,0,11,10,0,2013,10,14,0,0
A676056,0,0,0,731,5,4,0,0,0,1,1,0,10,13,0,2014,04,10,0,0
A685159,0,3,1,366,1,5,2,1,1,1,1,0,16,34,0,2014,08,10,0,1
A673521,0,2,0,241,0,0,1,1,0,1,0,0,17,38,0,2014,03,01,1,0
A717235,0,2,0,731,15,20,0,0,1,1,4,0,17,20,0,2015,12,13,0,0
A699828,1,3,1,8,1,7,3,2,1,1,1,0,11,59,0,2015,04,03,1,0
A707770,0,2,0,1826,59,12,0,0,0,1,2,0,18,10,0,2015,07,24,0,0
A703795,0,1,1,5111,1,7,0,0,5,1,1,0,8,41,0,2015,05,31,0,0
A699548,0,2,0,731,2,0,0,0,0,1,1,0,15,44,0,2015,05,11,0,1
A708060,1,3,1,31,1,7,2,1,1,1,1,0,12,53,0,2015,07,25,1,0
A687657,1,3,0,61,2,17,2,1,0,1,1,0,14,28,0,2014,09,09,1,1
A678589,1,2,0,61,13,17,0,0,0,1,0,0,12,12,0,2014,05,17,1,0
A710401,1,2,1,91,1,18,1,1,1,1,1,0,11,43,0,2015,10,31,1,0
A665001,1,3,0,8,38,0,2,0,0,1,0,0,13,33,0,2013,10,15,1,1
A704496,1,3,0,31,17,5,2,0,0,1,6,0,16,4,0,2015,06,05,1,1
A678182,0,2,0,366,17,4,0,0,0,1,6,0,11,40,0,2014,05,16,0,0
A654856,0,0,0,366,17,16,2,0,0,0,6,0,15,16,0,2014,04,16,0,1
A694717,0,2,0,731,2,2,1,1,0,0,1,0,12,47,0,2015,01,11,0,0
A719846,0,0,0,366,2,9,2,1,0,1,1,0,12,23,0,2016,01,29,0,0
A688348,0,2,0,1826,40,9,0,0,0,1,2,0,11,51,0,2014,09,24,0,0
A670658,0,3,0,61,11,5,2,0,0,1,0,0,15,3,0,2014,01,19,1,1
A677882,0,0,0,731,15,5,2,1,1,1,4,0,12,34,0,2014,05,03,0,0
A702938,1,3,1,366,1,2,2,0,1,1,1,0,9,0,0,2015,05,20,0,0
A666790,0,2,1,61,1,6,0,0,1,1,1,0,18,31,0,2013,12,20,1,0
A686410,0,0,0,731,17,4,2,0,0,1,6,0,15,0,0,2014,08,24,0,1
A678377,0,3,0,366,17,13,1,1,0,1,6,0,11,3,0,2014,06,01,0,0
A686533,1,3,1,366,1,15,2,1,1,1,1,0,9,0,0,2014,08,24,0,0
A711805,0,2,0,1096,108,17,0,0,8,1,5,0,17,42,0,2015,09,16,0,0
A691880,1,3,0,31,2,12,2,0,0,1,1,0,16,59,0,2014,11,12,1,1
A704039,0,2,1,61,1,5,0,0,1,1,1,0,18,49,0,2015,07,14,1,0
A664714,0,1,0,1461,2,2,2,0,0,1,1,0,17,28,0,2013,10,25,0,0
A712434,0,3,0,366,2,9,1,1,0,1,1,0,12,19,0,2016,01,18,0,0
A685074,1,3,1,331,1,14,2,1,1,1,1,0,9,0,0,2014,08,02,1,0
A635993,0,0,0,2556,15,20,1,1,1,1,4,0,14,51,0,2015,07,29,0,1
A661608,0,0,0,731,41,17,1,1,0,0,1,0,11,1,0,2015,05,30,0,0
A666703,0,2,0,366,39,22,0,0,0,1,0,0,13,9,0,2014,12,31,0,1
A687254,0,3,0,366,6,19,0,0,0,1,3,0,13,52,0,2014,09,03,0,1
A710513,0,3,1,731,1,5,0,0,5,1,1,0,13,42,0,2015,10,21,0,1
A710130,0,2,1,121,1,5,0,0,1,1,1,0,19,17,0,2015,11,11,1,0
A676907,0,3,0,731,2,0,1,1,0,0,1,0,17,8,0,2014,06,22,0,0
A667950,0,2,0,3286,38,42,1,1,0,1,0,0,13,46,0,2013,12,28,0,1
A698198,1,2,0,31,17,28,1,1,0,1,6,0,20,45,0,2015,05,02,1,2
A431223,0,0,0,3651,26,4,0,0,0,1,6,0,12,4,0,2014,11,09,0,0
A695293,0,0,0,1096,31,5,0,0,0,1,0,0,17,54,0,2015,01,17,0,0
A684485,0,2,0,1096,17,5,0,0,0,1,6,0,16,54,0,2014,10,11,0,1
A715740,0,3,1,91,1,25,0,0,1,1,1,0,0,0,0,2015,11,17,1,2
A674197,0,0,0,366,17,13,0,0,0,1,6,0,18,2,0,2014,03,11,0,0
A706922,0,0,0,181,15,9,1,1,1,1,4,0,16,57,0,2015,07,09,1,1
A709832,0,2,0,1096,7,2,1,1,0,1,4,0,13,20,0,2015,08,21,0,1
A708396,0,2,0,366,2,5,2,1,0,1,1,0,12,42,0,2015,08,09,0,0
A706633,0,2,1,1096,29,44,1,1,0,1,1,0,10,43,0,2015,07,06,0,0
A693935,0,3,1,1826,1,5,1,1,1,1,1,0,14,49,0,2014,12,23,0,1
A704971,0,2,1,61,1,5,0,0,1,1,1,0,14,46,0,2015,06,19,1,1
A666478,0,2,0,366,6,5,1,1,0,1,3,0,17,51,0,2013,11,04,0,0
A669413,1,3,0,366,15,17,2,0,1,1,4,0,15,14,0,2013,12,24,0,1
A664964,0,0,0,3651,2,16,2,0,0,1,1,0,13,6,0,2013,10,21,0,1
A697230,0,1,1,3286,1,5,2,1,1,1,1,0,17,35,0,2015,02,20,0,0
A698971,0,3,0,1826,38,5,0,0,0,1,0,0,13,10,0,2015,04,20,0,1
A708772,1,3,1,366,1,11,2,0,1,1,1,0,9,0,0,2015,08,01,0,0
A695909,1,2,0,61,31,5,0,0,0,1,0,0,17,39,0,2015,01,26,1,0
A686576,1,3,0,731,17,20,1,1,0,1,6,0,16,4,0,2014,08,27,0,1
A682136,0,0,0,1096,163,12,0,0,0,1,2,0,15,39,0,2014,07,06,0,1
A699090,0,0,0,366,52,5,2,0,0,1,5,0,18,46,0,2015,03,23,0,0
A694313,1,3,0,3,2,13,2,1,0,1,1,0,12,12,0,2014,12,27,1,0
A716270,0,3,1,1461,1,7,1,1,5,1,1,0,13,42,0,2015,12,23,0,1
A683331,1,3,1,366,1,6,1,1,1,1,1,0,10,43,0,2014,07,21,0,0
A681041,1,3,1,15,1,2,3,2,1,1,1,0,17,11,0,2014,06,11,1,0
A684713,0,2,1,91,1,5,0,0,1,1,1,0,11,39,0,2014,09,06,1,0
A706455,1,1,0,4381,17,16,2,1,0,1,6,0,16,20,0,2015,07,03,0,1
A686233,0,3,1,366,1,6,0,0,1,1,1,0,14,52,0,2014,10,14,0,1
A664760,1,2,1,366,1,7,0,0,1,1,1,0,18,37,0,2013,10,15,0,0
A720278,0,2,0,121,2,23,1,1,0,1,1,0,18,11,0,2016,02,07,1,0
A678247,0,2,0,366,40,5,0,0,0,1,2,0,14,34,0,2014,06,02,0,1
A693215,0,3,0,1826,38,9,1,1,0,1,0,0,14,44,0,2015,03,20,0,1
A688130,0,3,0,211,2,0,2,1,0,1,1,0,12,55,0,2014,10,03,1,0
A709432,0,3,0,241,31,5,1,1,0,1,0,0,0,0,0,2015,09,01,1,2
A705049,0,3,1,61,1,5,1,1,1,1,1,0,0,0,0,2015,07,02,1,2
A694925,0,0,0,2556,15,0,2,1,1,1,4,0,18,2,0,2015,01,06,0,0
A673179,0,0,1,1826,1,1,1,1,4,1,1,0,16,54,0,2014,04,20,0,1
A713577,0,0,0,731,27,17,0,0,0,1,0,0,17,10,0,2015,10,11,0,0
A702253,1,2,0,731,11,0,0,0,0,1,0,0,17,15,0,2015,05,23,0,0
A715557,0,2,1,121,1,7,1,1,1,1,1,0,13,18,0,2015,11,18,1,1
A697917,0,2,1,1096,1,7,1,1,1,1,1,0,15,7,0,2015,03,14,0,1
A597037,0,2,0,1461,30,45,1,1,0,1,5,0,15,46,0,2015,02,25,0,1
A677574,0,2,1,91,1,14,1,1,1,1,1,0,7,59,0,2014,07,13,1,0
A699141,0,2,1,61,1,1,1,1,1,1,1,0,13,53,0,2015,05,12,1,1
A693846,1,3,0,61,90,8,2,0,0,1,3,0,13,29,0,2014,12,18,1,1
A686144,0,3,1,31,1,5,2,0,1,1,1,0,14,23,0,2014,08,24,1,1
A678848,0,2,0,31,41,13,1,1,0,1,1,0,17,46,0,2014,06,16,1,0
A694460,0,0,0,366,2,5,1,1,0,1,1,0,16,30,0,2014,12,31,0,1
A706631,0,2,0,271,22,17,2,1,1,1,7,0,14,18,0,2015,11,21,1,1
A694496,0,3,0,731,17,5,0,0,0,1,6,0,14,25,0,2015,01,06,0,1
A703417,0,0,0,731,17,5,0,0,0,1,6,0,16,59,0,2015,05,26,0,1
A693101,0,3,1,1461,1,11,0,0,1,1,1,0,15,45,0,2014,12,26,0,1
A664127,0,3,1,31,1,14,2,1,1,1,1,0,13,16,0,2013,10,10,1,1
A634858,0,2,0,1096,7,5,1,1,0,1,4,0,16,27,0,2015,04,03,0,1
A672648,0,2,1,151,1,7,1,1,1,1,1,0,19,13,0,2014,02,16,1,0
A681602,0,3,0,1096,30,4,1,1,0,1,5,0,13,53,0,2014,12,30,0,1
A690840,1,3,1,15,1,2,2,0,5,1,1,0,11,49,0,2014,10,27,1,0
A694500,0,3,0,3286,22,8,1,1,0,1,7,0,13,10,0,2015,01,04,0,1
A680679,0,0,0,2191,15,9,1,1,1,1,4,0,11,24,0,2014,06,06,0,0
A694425,0,0,0,731,17,0,1,1,0,1,6,0,14,33,0,2014,12,28,0,1
A668742,1,2,0,61,41,9,1,1,0,1,1,0,18,29,0,2013,12,29,1,0
A710655,0,2,1,61,29,37,2,0,0,1,1,0,14,30,0,2015,10,10,1,1
A676859,0,0,0,366,10,5,0,0,2,1,6,0,11,56,0,2014,04,18,0,0
A686612,0,2,0,61,6,5,0,0,0,1,3,0,16,46,0,2014,08,29,1,1
A713481,0,2,0,731,188,9,1,1,0,0,6,0,18,15,0,2015,10,12,0,0
A712787,0,2,1,2556,1,14,1,1,1,1,1,0,17,0,0,2015,11,02,0,0
A665467,1,3,1,366,1,9,2,1,1,1,1,0,15,37,0,2013,10,21,0,1
A565312,0,1,0,1826,33,9,1,1,0,1,1,0,16,5,0,2014,03,24,0,1
A705223,1,3,1,29,1,39,2,0,4,1,1,0,13,59,0,2015,06,15,1,1
A699506,0,0,0,121,38,5,1,1,0,1,0,0,16,34,0,2015,03,28,1,1
A703920,0,2,1,31,1,18,2,1,1,1,1,0,13,51,0,2015,06,06,1,1
A703181,0,2,1,366,1,9,1,1,1,1,1,0,18,8,0,2015,07,25,0,0
A705469,1,3,1,22,1,7,3,2,1,1,1,0,18,27,0,2015,06,17,1,0
A684929,0,2,1,2556,1,5,0,0,1,1,1,0,16,1,0,2014,10,19,0,1
A663824,1,3,0,241,17,0,1,1,0,1,6,0,23,40,0,2013,10,02,1,2
A672189,0,2,0,366,38,9,0,0,0,1,0,0,15,31,0,2014,06,07,0,1
A668476,0,0,0,731,133,9,1,1,0,1,2,0,13,45,0,2013,12,04,0,1
A671862,0,2,0,91,22,20,0,0,1,1,7,0,17,8,0,2014,02,04,1,0
A687585,0,2,0,366,15,17,0,0,1,1,4,0,15,24,0,2014,09,13,0,1
A660136,0,2,1,91,1,11,0,0,1,1,1,0,9,46,0,2013,10,06,1,0
A698312,0,2,1,331,1,2,0,0,1,0,1,0,17,44,0,2015,03,29,1,0
A711723,1,3,1,15,1,7,2,1,1,1,1,0,0,0,0,2015,09,11,1,2
A695844,0,2,0,731,2,12,0,0,0,1,1,0,16,41,0,2015,05,24,0,1
A650399,0,3,0,731,7,10,0,0,4,1,4,0,16,23,0,2013,11,15,0,1
A664115,0,0,0,4381,85,0,2,0,0,1,4,0,14,17,0,2013,10,03,0,1
A660598,0,2,1,731,1,14,1,1,1,1,1,0,17,27,0,2014,02,19,0,0
A679414,0,2,0,366,57,9,0,0,0,1,2,0,14,17,0,2014,06,11,0,1
A688958,0,2,0,731,38,5,1,1,0,1,0,0,12,37,0,2014,09,29,0,0
A680224,0,3,1,31,1,7,2,0,1,1,1,0,14,41,0,2014,06,03,1,1
A679850,0,3,0,181,2,0,2,1,0,1,1,0,11,20,0,2014,06,11,1,0
A682561,0,2,0,121,15,4,0,0,1,1,4,0,17,56,0,2014,08,28,1,0
A703309,0,3,0,731,15,0,2,0,1,1,4,0,14,20,0,2015,05,27,0,1
A683467,0,3,0,731,35,5,2,1,0,1,4,0,11,56,0,2014,08,06,0,0
A720354,0,0,0,731,40,9,1,1,0,1,2,0,17,36,0,2016,02,16,0,0
A664998,1,3,0,8,38,5,2,0,0,1,0,0,13,31,0,2013,10,15,1,1
A693301,1,3,1,271,1,11,2,1,1,1,1,0,9,0,0,2014,12,06,1,0
A696502,0,1,0,1461,12,5,2,0,0,1,1,0,14,37,0,2015,02,08,0,1
A662740,0,3,1,31,1,9,2,1,1,1,1,0,12,42,0,2013,10,05,1,0
A705525,1,2,1,61,1,5,0,0,1,1,1,0,16,9,0,2015,06,22,1,1
A705864,0,3,1,61,1,7,0,0,1,1,1,0,10,31,0,2015,07,04,1,0
A693395,0,2,0,211,14,12,1,1,0,1,3,0,19,16,0,2014,12,11,1,0
A702007,0,3,0,3651,85,4,0,0,0,1,4,0,15,36,0,2015,05,29,0,1
A664150,0,0,1,731,1,18,1,1,1,1,1,0,17,17,0,2013,10,06,0,0
A676758,1,3,1,366,1,5,0,0,1,1,1,0,14,47,0,2014,04,18,0,1
A684717,0,3,1,366,1,5,0,0,1,1,1,0,14,25,0,2014,09,04,0,1
A678946,0,0,0,731,17,4,1,1,0,1,6,0,16,5,0,2014,05,14,0,1
A709878,0,2,0,61,39,9,1,1,0,1,0,0,19,43,0,2015,08,23,1,0
A686565,1,3,1,22,1,5,2,1,1,1,1,0,16,37,0,2014,08,23,1,1
A692534,0,2,0,366,11,42,1,1,0,1,0,0,16,58,0,2014,11,28,0,1
A683666,1,3,1,366,1,9,0,0,1,1,1,0,0,0,0,2015,09,01,0,2
A685438,0,2,0,1096,22,5,1,1,0,1,7,0,17,36,0,2014,08,22,0,0
A663740,0,2,0,731,54,0,1,1,0,1,1,0,15,28,0,2013,10,13,0,1
A691870,0,3,0,2556,38,27,0,0,0,1,0,0,17,5,0,2014,11,21,0,0
A688970,0,3,0,731,30,12,0,0,0,0,5,0,12,59,0,2014,10,07,0,0
A684783,0,2,1,31,1,21,2,0,1,1,1,0,11,31,0,2014,08,01,1,0
A713364,0,3,1,366,1,5,2,1,1,1,1,0,11,53,0,2015,11,13,0,0
